timestamp,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt,bytes_acked,state,packets_out,ca_name,retrans_out,total_retrans,sndbuf,retransmissions,duplicate_acks
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200385,251592742,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200395,252509504,1,47,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200383,252902402,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200370,253033368,1,59,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200350,253164334,1,57,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200335,253426266,1,53,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200313,253557232,1,51,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200293,253753681,1,48,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200278,253950130,1,45,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200264,254212062,1,43,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200257,254343028,1,41,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200248,254670443,1,40,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200246,254997858,1,37,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200244,255259790,1,33,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,172876,1262245,1,0,cubic,0,3,2626560,0,0
1783709404,127.0.0.1,51592,127.0.0.1,13997,4,4,201782,32897897,1,2,cubic,0,19,4194304,0,0
1783709404,127.0.0.1,51592,127.0.0.1,18093,5,3,213322,3675161,1,0,cubic,0,26,2626560,0,0
1783709404,127.0.0.1,51592,127.0.0.1,13997,4,4,201620,32898020,1,2,cubic,0,19,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200238,255521722,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,172876,1262245,1,0,cubic,0,3,2626560,0,0
1783709404,127.0.0.1,18093,127.0.0.1,51592,2,2,209018,9304590,1,1,cubic,0,13,2626560,0,0
1783709404,127.0.0.1,18093,127.0.0.1,51592,2,2,207934,9304863,1,1,cubic,0,13,2626560,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200255,255524902,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200320,256114249,1,52,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200361,256310698,1,49,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200393,256703596,1,43,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200411,256834562,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200442,256965528,1,59,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200463,257096494,1,57,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200479,257227460,1,55,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200481,257358426,1,53,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200475,257620358,1,49,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200468,257816807,1,46,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200456,258013256,1,43,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200440,258275188,1,39,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200423,258602603,1,34,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200402,258930018,1,29,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200379,259257433,1,24,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,172876,1262245,1,0,cubic,0,3,2626560,0,0
1783709404,127.0.0.1,51592,127.0.0.1,13997,4,4,201444,32898137,1,2,cubic,0,19,4194304,0,0
1783709404,127.0.0.1,51592,127.0.0.1,18093,5,3,213322,3675161,1,1,cubic,0,26,2626560,0,0
1783709404,127.0.0.1,51592,127.0.0.1,13997,4,4,201410,32898347,1,1,cubic,0,19,4194304,0,0
1783709404,127.0.0.1,51592,127.0.0.1,18093,5,3,213322,3675161,1,2,cubic,0,26,2626560,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200351,259453882,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,18093,127.0.0.1,51592,2,2,207934,9304863,1,1,cubic,0,13,2626560,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200474,259457062,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200617,260766722,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200635,260897688,1,59,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200719,262207348,1,41,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200721,262469280,1,39,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200740,262993144,1,31,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200710,263124110,1,31,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,51592,127.0.0.1,18093,5,3,216973,3675235,1,1,cubic,0,26,2626560,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200673,263386042,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,172876,1262245,1,0,cubic,0,3,2626560,0,0
1783709404,127.0.0.1,18093,127.0.0.1,51592,2,2,207211,9305130,1,1,cubic,0,13,2626560,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200628,263389222,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200788,264436950,1,45,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200783,264698882,1,61,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200805,264829848,1,59,cubic,0,0,4194304,0,0
