timestamp,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt,bytes_acked,state,packets_out,ca_name,retrans_out,total_retrans,sndbuf,retransmissions,duplicate_acks
1783710202,127.0.0.1,37090,127.0.0.1,20756,11,2147483647,114791,38,1,2,bbr,0,1,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,96578,3970252,1,2,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,13997,127.0.0.1,51592,7,7,99354,1312135,1,0,cubic,0,6,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,83291,9563551,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,83291,9563551,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,13997,2,2,87753,32984470,1,1,cubic,0,24,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,12,2147483647,112995,32806,1,3,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,97053,3970290,1,2,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,85625,9563675,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,15,2147483647,123987,127270,1,2,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,97912,3970343,1,2,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,88015,9563916,1,0,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,17,2147483647,121113,194854,1,2,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,88015,9563916,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,88015,9563916,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,103349,3970381,1,4,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,102977,3970653,1,3,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,88015,9563916,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,102977,3970653,1,3,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,17,2147483647,118493,256294,1,2,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,16,10,116210,303526,1,3,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,51592,127.0.0.1,13997,2,2,89333,32984676,1,0,cubic,0,24,4194304,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,88015,9563916,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,102829,3970876,1,2,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,94893,9564030,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,13997,127.0.0.1,51592,7,7,99354,1312135,1,1,cubic,0,6,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,107678,3976112,1,1,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,16,10,114300,324134,1,9,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,16,10,112613,389617,1,8,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,16,10,111144,393254,1,7,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,16,10,109856,458737,1,6,bbr,0,1,4194304,0,0
